childtaxa_id,childtaxa_name,childtaxa_rank,parent,parent_rank,source
31355,Acrochaetiales,order,Florideophyceae,class,ncbi
369754,Acrosymphytales,order,Florideophyceae,class,ncbi
31361,Ahnfeltiales,order,Florideophyceae,class,ncbi
111859,Balbianiales,order,Florideophyceae,class,ncbi
123989,Balliales,order,Florideophyceae,class,ncbi
31370,Batrachospermales,order,Florideophyceae,class,ncbi
31364,Bonnemaisoniales,order,Florideophyceae,class,ncbi
2802,Ceramiales,order,Florideophyceae,class,ncbi
658648,Colaconematales,order,Florideophyceae,class,ncbi
1405800,Entwisleiales,order,Florideophyceae,class,ncbi
31399,Gelidiales,order,Florideophyceae,class,ncbi
28017,Gigartinales,order,Florideophyceae,class,ncbi
31468,Gracilariales,order,Florideophyceae,class,ncbi
50289,Halymeniales,order,Florideophyceae,class,ncbi
1705611,Hapalidiales,order,Florideophyceae,class,ncbi
31477,Hildenbrandiales,order,Florideophyceae,class,ncbi
2807,Nemaliales,order,Florideophyceae,class,ncbi
199699,Nemastomatales,order,Florideophyceae,class,ncbi
2819,Palmariales,order,Florideophyceae,class,ncbi
244123,Pihiellales,order,Florideophyceae,class,ncbi
35203,Plocamiales,order,Florideophyceae,class,ncbi
498764,Rhodachlyales,order,Florideophyceae,class,ncbi
29247,Rhodymeniales,order,Florideophyceae,class,ncbi
369753,Sebdeniales,order,Florideophyceae,class,ncbi
891383,Thoreales,order,Florideophyceae,class,ncbi
31356,Acrochaetiaceae,family,Acrochaetiales,order,ncbi
142495,Acrosymphytaceae,family,Acrosymphytales,order,ncbi
31356,Acrochaetiaceae,family,Acrochaetiales,order,ncbi
142495,Acrosymphytaceae,family,Acrosymphytales,order,ncbi
31362,Ahnfeltiaceae,family,Ahnfeltiales,order,ncbi
173442,Balbianiaceae,family,Balbianiales,order,ncbi
123990,Balliaceae,family,Balliales,order,ncbi
177372,Balliopsis,genus,Batrachospermales,order,ncbi
67901,Psilosiphonaceae,family,Batrachospermales,order,ncbi
31374,Lemaneaceae,family,Batrachospermales,order,ncbi
31371,Batrachospermaceae,family,Batrachospermales,order,ncbi
173448,Naccariaceae,family,Bonnemaisoniales,order,ncbi
31365,Bonnemaisoniaceae,family,Bonnemaisoniales,order,ncbi
998122,Sarcomeniaceae,family,Ceramiales,order,ncbi
756396,Wrangeliaceae,family,Ceramiales,order,ncbi
35164,Dasyaceae,family,Ceramiales,order,ncbi
31386,Delesseriaceae,family,Ceramiales,order,ncbi
31377,Ceramiaceae,family,Ceramiales,order,ncbi
2803,Rhodomelaceae,family,Ceramiales,order,ncbi
658649,Colaconemataceae,family,Colaconematales,order,ncbi
1405801,Entwisleiaceae,family,Entwisleiales,order,ncbi
436067,Aphanta,genus,Gelidiales,order,ncbi
2808,Gelidiaceae,family,Gelidiales,order,ncbi
1848510,Catenellopsidaceae,family,Gigartinales,order,ncbi
1819309,Etheliaceae,family,Gigartinales,order,ncbi
1405792,Chondrymeniaceae,family,Gigartinales,order,ncbi
1037068,Crossocarpaceae,family,Gigartinales,order,ncbi
867921,Haemeschariaceae,family,Gigartinales,order,ncbi
282346,Choreocolacaceae,family,Gigartinales,order,ncbi
257613,Areschougiaceae,family,Gigartinales,order,ncbi
257601,Wurdemanniaceae,family,Gigartinales,order,ncbi
257593,Rissoellaceae,family,Gigartinales,order,ncbi
257590,Pseudoanemoniaceae,family,Gigartinales,order,ncbi
257583,Mychodeophyllaceae,family,Gigartinales,order,ncbi
257562,Cubiculosporaceae,family,Gigartinales,order,ncbi
257559,Cruoriaceae,family,Gigartinales,order,ncbi
257552,Corynocystaceae,family,Gigartinales,order,ncbi
257543,Acrotylaceae,family,Gigartinales,order,ncbi
239158,Corynomorphaceae,family,Gigartinales,order,ncbi
239142,Dicranemataceae,family,Gigartinales,order,ncbi
173469,Calosiphoniaceae,family,Gigartinales,order,ncbi
173455,Peyssonneliaceae,family,Gigartinales,order,ncbi
142503,Gainiaceae,family,Gigartinales,order,ncbi
50886,Mychodeaceae,family,Gigartinales,order,ncbi
38385,Tichocarpaceae,family,Gigartinales,order,ncbi
38384,Caulacanthaceae,family,Gigartinales,order,ncbi
35196,Phacelocarpaceae,family,Gigartinales,order,ncbi
35193,Nizymeniaceae,family,Gigartinales,order,ncbi
31465,Sphaerococcaceae,family,Gigartinales,order,ncbi
31462,Rhizophyllidaceae,family,Gigartinales,order,ncbi
31459,Polyideaceae,family,Gigartinales,order,ncbi
31441,Solieriaceae,family,Gigartinales,order,ncbi
31430,Kallymeniaceae,family,Gigartinales,order,ncbi
31427,Hypneaceae,family,Gigartinales,order,ncbi
31424,Gloiosiphoniaceae,family,Gigartinales,order,ncbi
31415,Dumontiaceae,family,Gigartinales,order,ncbi
31412,Cystocloniaceae,family,Gigartinales,order,ncbi
29217,Gigartinaceae,family,Gigartinales,order,ncbi
28021,Phyllophoraceae,family,Gigartinales,order,ncbi
28018,Furcellariaceae,family,Gigartinales,order,ncbi
2814,Endocladiaceae,family,Gigartinales,order,ncbi
282358,Pterocladiophilaceae,family,Gracilariales,order,ncbi
31469,Gracilariaceae,family,Gracilariales,order,ncbi
199491,Tsengiaceae,family,Halymeniales,order,ncbi
31453,Halymeniaceae,family,Halymeniales,order,ncbi
227970,Hapalidiaceae,family,Hapalidiales,order,ncbi
31478,Hildenbrandiaceae,family,Hildenbrandiales,order,ncbi
268579,Scinaiaceae,family,Nemaliales,order,ncbi
73096,Galaxauraceae,family,Nemaliales,order,ncbi
31484,Liagoraceae,family,Nemaliales,order,ncbi
173458,Nemastomataceae,family,Nemastomatales,order,ncbi
42185,Schizymeniaceae,family,Nemastomatales,order,ncbi
909750,Meiodiscaceae,family,Palmariales,order,ncbi
39579,Rhodothamniellaceae,family,Palmariales,order,ncbi
39570,Rhodophysemataceae,family,Palmariales,order,ncbi
2820,Palmariaceae,family,Palmariales,order,ncbi
244124,Pihiellaceae,family,Pihiellales,order,ncbi
38556,Sarcodiaceae,family,Plocamiales,order,ncbi
31450,Plocamiaceae,family,Plocamiales,order,ncbi
498765,Rhodachlyaceae,family,Rhodachlyales,order,ncbi
1827019,Minium,genus,Rhodymeniales,order,ncbi
748726,Hymenocladiaceae,family,Rhodymeniales,order,ncbi
748682,Fryeellaceae,family,Rhodymeniales,order,ncbi
81601,Faucheaceae,family,Rhodymeniales,order,ncbi
31501,Rhodymeniaceae,family,Rhodymeniales,order,ncbi
31498,Lomentariaceae,family,Rhodymeniales,order,ncbi
31497,Champiaceae,family,Rhodymeniales,order,ncbi
50885,Sebdeniaceae,family,Sebdeniales,order,ncbi
67959,Thoreaceae,family,Thoreales,order,ncbi
525894,Grania,genus,Acrochaetiaceae,family,ncbi
257599,Schmitziella,genus,Acrochaetiaceae,family,ncbi
39575,Rhodochorton,genus,Acrochaetiaceae,family,ncbi
31359,Audouinella,genus,Acrochaetiaceae,family,ncbi
31357,Acrochaetium,genus,Acrochaetiaceae,family,ncbi
525894,Grania,genus,Acrochaetiaceae,family,ncbi
257599,Schmitziella,genus,Acrochaetiaceae,family,ncbi
39575,Rhodochorton,genus,Acrochaetiaceae,family,ncbi
31359,Audouinella,genus,Acrochaetiaceae,family,ncbi
31357,Acrochaetium,genus,Acrochaetiaceae,family,ncbi
142496,Acrosymphyton,genus,Acrosymphytaceae,family,ncbi
142496,Acrosymphyton,genus,Acrosymphytaceae,family,ncbi
259824,Hennedya,genus,Acrotylaceae,family,ncbi
257550,Claviclonium,genus,Acrotylaceae,family,ncbi
257548,Antrocentrum,genus,Acrotylaceae,family,ncbi
257546,Amphiplexia,genus,Acrotylaceae,family,ncbi
257544,Acrotylus,genus,Acrotylaceae,family,ncbi
28022,Ahnfeltia,genus,Ahnfeltiaceae,family,ncbi
257614,Tikvahiella,genus,Areschougiaceae,family,ncbi
88418,Rhabdonia,genus,Areschougiaceae,family,ncbi
88416,Erythroclonium,genus,Areschougiaceae,family,ncbi
111860,Balbiania,genus,Balbianiaceae,family,ncbi
67957,Rhododraparnaldia,genus,Balbianiaceae,family,ncbi
122416,Ballia,genus,Balliaceae,family,ncbi
1884863,Setacea,genus,Batrachospermaceae,family,ncbi
1866279,Nocturama,genus,Batrachospermaceae,family,ncbi
1486645,Sheathia,genus,Batrachospermaceae,family,ncbi
644269,Kumanoa,genus,Batrachospermaceae,family,ncbi
320782,Petrohua,genus,Batrachospermaceae,family,ncbi
109051,Chantransia,genus,Batrachospermaceae,family,ncbi
67915,Tuomeya,genus,Batrachospermaceae,family,ncbi
67912,Sirodotia,genus,Batrachospermaceae,family,ncbi
39573,Nothocladus,genus,Batrachospermaceae,family,ncbi
2809,Batrachospermum,genus,Batrachospermaceae,family,ncbi
680464,Leptophyllis,genus,Bonnemaisoniaceae,family,ncbi
38530,Delisea,genus,Bonnemaisoniaceae,family,ncbi
38528,Ptilonia,genus,Bonnemaisoniaceae,family,ncbi
31368,Bonnemaisonia,genus,Bonnemaisoniaceae,family,ncbi
31366,Asparagopsis,genus,Bonnemaisoniaceae,family,ncbi
173470,Schmitzia,genus,Calosiphoniaceae,family,ncbi
1848511,Catenellopsis,genus,Catenellopsidaceae,family,ncbi
1269972,Sterrocladia,genus,Caulacanthaceae,family,ncbi
196370,Catenella,genus,Caulacanthaceae,family,ncbi
38381,Montemaria,genus,Caulacanthaceae,family,ncbi
38379,Heringia,genus,Caulacanthaceae,family,ncbi
31410,Caulacanthus,genus,Caulacanthaceae,family,ncbi
1310126,Gulsonia,genus,Ceramiaceae,family,ncbi
998129,Perikladosporon,genus,Ceramiaceae,family,ncbi
997574,Balliella,genus,Ceramiaceae,family,ncbi
756383,Acrothamnion,genus,Ceramiaceae,family,ncbi
710540,Hollenbergia,genus,Ceramiaceae,family,ncbi
710538,Gayliella,genus,Ceramiaceae,family,ncbi
645528,Irtugovia,genus,Ceramiaceae,family,ncbi
536899,Tetrathamnion,genus,Ceramiaceae,family,ncbi
536896,Heterothamnion,genus,Ceramiaceae,family,ncbi
536615,Dasythamniella,genus,Ceramiaceae,family,ncbi
536612,Warrenia,genus,Ceramiaceae,family,ncbi
536608,Shepleya,genus,Ceramiaceae,family,ncbi
536602,Muellerena,genus,Ceramiaceae,family,ncbi
536600,Monosporus,genus,Ceramiaceae,family,ncbi
536598,Lejolisia,genus,Ceramiaceae,family,ncbi
536596,Involucrana,genus,Ceramiaceae,family,ncbi
536592,Dasyphila,genus,Ceramiaceae,family,ncbi
536590,Compsothamnion,genus,Ceramiaceae,family,ncbi
460886,Pleonosporium,genus,Ceramiaceae,family,ncbi
439552,Euptilocladia,genus,Ceramiaceae,family,ncbi
439545,Wrangelia,genus,Ceramiaceae,family,ncbi
397060,Spongoclonium,genus,Ceramiaceae,family,ncbi
332499,Sciurothamnion,genus,Ceramiaceae,family,ncbi
332496,Carpothamnion,genus,Ceramiaceae,family,ncbi
332494,Heteroptilon,genus,Ceramiaceae,family,ncbi
332492,Aristoptilon,genus,Ceramiaceae,family,ncbi
332490,Diapse,genus,Ceramiaceae,family,ncbi
332488,Georgiella,genus,Ceramiaceae,family,ncbi
332486,Falklandiella,genus,Ceramiaceae,family,ncbi
332482,Ptilocladia,genus,Ceramiaceae,family,ncbi
326258,Herpochondria,genus,Ceramiaceae,family,ncbi
326256,Microcladia,genus,Ceramiaceae,family,ncbi
326254,Corallophila,genus,Ceramiaceae,family,ncbi
326252,Carpoblepharis,genus,Ceramiaceae,family,ncbi
326250,Scagelia,genus,Ceramiaceae,family,ncbi
320443,Psilothallia,genus,Ceramiaceae,family,ncbi
320439,Neoptilota,genus,Ceramiaceae,family,ncbi
218450,Reinboldiella,genus,Ceramiaceae,family,ncbi
218444,Campylaephora,genus,Ceramiaceae,family,ncbi
193185,Sphondylothamnion,genus,Ceramiaceae,family,ncbi
193183,Seirospora,genus,Ceramiaceae,family,ncbi
193181,Gymnothamnion,genus,Ceramiaceae,family,ncbi
189643,Rhodocallis,genus,Ceramiaceae,family,ncbi
189641,Plumaria,genus,Ceramiaceae,family,ncbi
189637,Halurus,genus,Ceramiaceae,family,ncbi
179282,Platythamnion,genus,Ceramiaceae,family,ncbi
173461,Pterothamnion,genus,Ceramiaceae,family,ncbi
159509,Euptilota,genus,Ceramiaceae,family,ncbi
159502,Centroceras,genus,Ceramiaceae,family,ncbi
123986,Inkyuleea,genus,Ceramiaceae,family,ncbi
122414,Antithamnionella,genus,Ceramiaceae,family,ncbi
110474,Ptilota,genus,Ceramiaceae,family,ncbi
42001,Crouania,genus,Ceramiaceae,family,ncbi
41998,Anotrichium,genus,Ceramiaceae,family,ncbi
35158,Griffithsia,genus,Ceramiaceae,family,ncbi
31384,Spyridia,genus,Ceramiaceae,family,ncbi
31382,Spermothamnion,genus,Ceramiaceae,family,ncbi
31380,Ceramium,genus,Ceramiaceae,family,ncbi
31378,Callithamnion,genus,Ceramiaceae,family,ncbi
2766,Antithamnion,genus,Ceramiaceae,family,ncbi
2764,Aglaothamnion,genus,Ceramiaceae,family,ncbi
1852974,Coeloseira,genus,Champiaceae,family,ncbi
1583062,Neogastroclonium,genus,Champiaceae,family,ncbi
479264,Coelothrix,genus,Champiaceae,family,ncbi
81597,Dictyothamnion,genus,Champiaceae,family,ncbi
81593,Chylocladia,genus,Champiaceae,family,ncbi
39625,Champia,genus,Champiaceae,family,ncbi
2772,Gastroclonium,genus,Champiaceae,family,ncbi
1405794,Dissimularia,genus,Chondrymeniaceae,family,ncbi
1405793,Crebradomus,genus,Chondrymeniaceae,family,ncbi
1293579,Chondrymenia,genus,Chondrymeniaceae,family,ncbi
282356,Leachiella,genus,Choreocolacaceae,family,ncbi
282354,Harveyella,genus,Choreocolacaceae,family,ncbi
282352,Dawsoniocolax,genus,Choreocolacaceae,family,ncbi
282350,Choreocolax,genus,Choreocolacaceae,family,ncbi
282347,Bostrychiocolax,genus,Choreocolacaceae,family,ncbi
173032,Colaconema,genus,Colaconemataceae,family,ncbi
257553,Corynocystis,genus,Corynocystaceae,family,ncbi
239159,Corynomorpha,genus,Corynomorphaceae,family,ncbi
1037069,Beringia,no rank,Crossocarpaceae,family,ncbi
1313214,Pseudopolyides,genus,Cruoriaceae,family,ncbi
257560,Cruoria,genus,Cruoriaceae,family,ncbi
257563,Cubiculosporum,genus,Cubiculosporaceae,family,ncbi
997930,Hypneocolax,genus,Cystocloniaceae,family,ncbi
259826,Erythronaema,genus,Cystocloniaceae,family,ncbi
257576,Gloiophyllis,genus,Cystocloniaceae,family,ncbi
257574,Fimbrifolium,genus,Cystocloniaceae,family,ncbi
257570,Cystoclonium,genus,Cystocloniaceae,family,ncbi
257565,Austroclonium,genus,Cystocloniaceae,family,ncbi
163332,Stictosporum,genus,Cystocloniaceae,family,ncbi
163330,Rhodophyllis,genus,Cystocloniaceae,family,ncbi
163326,Craspedocarpus,genus,Cystocloniaceae,family,ncbi
31413,Calliblepharis,genus,Cystocloniaceae,family,ncbi
672022,Dipterocladia,genus,Dasyaceae,family,ncbi
189651,Halydictyon,genus,Dasyaceae,family,ncbi
189647,Thuretia,genus,Dasyaceae,family,ncbi
189645,Rhodoptilum,genus,Dasyaceae,family,ncbi
189635,Dictyurus,genus,Dasyaceae,family,ncbi
189633,Dasysiphonia,genus,Dasyaceae,family,ncbi
94296,Heterosiphonia,genus,Dasyaceae,family,ncbi
94294,Eupogodon,genus,Dasyaceae,family,ncbi
35165,Dasya,genus,Dasyaceae,family,ncbi
1627866,Tsengiella,genus,Delesseriaceae,family,ncbi
1206315,Pantoneura,genus,Delesseriaceae,family,ncbi
1204432,Cumathamnion,genus,Delesseriaceae,family,ncbi
756403,Tokidadendron,genus,Delesseriaceae,family,ncbi
298870,Augophyllum,genus,Delesseriaceae,family,ncbi
282362,Gonimophyllum,genus,Delesseriaceae,family,ncbi
210851,Taenioma,genus,Delesseriaceae,family,ncbi
189639,Platysiphonia,genus,Delesseriaceae,family,ncbi
167975,Apoglossum,genus,Delesseriaceae,family,ncbi
159504,Cladhymenia,genus,Delesseriaceae,family,ncbi
158711,Phitymophora,genus,Delesseriaceae,family,ncbi
158709,Patulophycus,genus,Delesseriaceae,family,ncbi
158707,Paraglossum,genus,Delesseriaceae,family,ncbi
158705,Opephyllum,genus,Delesseriaceae,family,ncbi
158703,Nitophyllum,genus,Delesseriaceae,family,ncbi
158701,Neuroglossum,genus,Delesseriaceae,family,ncbi
158699,Myriogramme,genus,Delesseriaceae,family,ncbi
158697,Membranoptera,genus,Delesseriaceae,family,ncbi
158695,Martensia,genus,Delesseriaceae,family,ncbi
158693,Marionella,genus,Delesseriaceae,family,ncbi
158691,Loranthophycus,genus,Delesseriaceae,family,ncbi
158689,Laingia,genus,Delesseriaceae,family,ncbi
158680,Zellera,genus,Delesseriaceae,family,ncbi
158678,Womersleya,genus,Delesseriaceae,family,ncbi
158676,Vanvoorstia,genus,Delesseriaceae,family,ncbi
158674,Valeriemaya,genus,Delesseriaceae,family,ncbi
158666,Schizoseris,genus,Delesseriaceae,family,ncbi
158664,Sarcomenia,genus,Delesseriaceae,family,ncbi
158661,Pseudophycodrys,genus,Delesseriaceae,family,ncbi
158659,Polyneuropsis,genus,Delesseriaceae,family,ncbi
158657,Pollexfenia,genus,Delesseriaceae,family,ncbi
158655,Platyclinia,genus,Delesseriaceae,family,ncbi
136792,Nienburgia,genus,Delesseriaceae,family,ncbi
136790,Erythroglossum,genus,Delesseriaceae,family,ncbi
136788,Asterocolax,genus,Delesseriaceae,family,ncbi
136786,Anisocladella,genus,Delesseriaceae,family,ncbi
131102,Botryoglossum,genus,Delesseriaceae,family,ncbi
131098,Claudea,genus,Delesseriaceae,family,ncbi
131069,Heterodoxia,genus,Delesseriaceae,family,ncbi
131067,Hemineura,genus,Delesseriaceae,family,ncbi
131065,Haraldiophyllum,genus,Delesseriaceae,family,ncbi
131063,Grinnellia,genus,Delesseriaceae,family,ncbi
131061,Drachiella,genus,Delesseriaceae,family,ncbi
131059,Delesseria,genus,Delesseriaceae,family,ncbi
131057,Cryptopleura,genus,Delesseriaceae,family,ncbi
131055,Cladodonta,genus,Delesseriaceae,family,ncbi
131053,Chauviniella,genus,Delesseriaceae,family,ncbi
131051,Calonitophyllum,genus,Delesseriaceae,family,ncbi
131049,Branchioglossum,genus,Delesseriaceae,family,ncbi
131047,Botryocarpa,genus,Delesseriaceae,family,ncbi
131045,Bartoniella,genus,Delesseriaceae,family,ncbi
131041,Acrosorium,genus,Delesseriaceae,family,ncbi
131039,Abroteia,genus,Delesseriaceae,family,ncbi
130877,Holmesia,genus,Delesseriaceae,family,ncbi
128538,Hymenena,genus,Delesseriaceae,family,ncbi
66381,Sorella,genus,Delesseriaceae,family,ncbi
35160,Phycodrys,genus,Delesseriaceae,family,ncbi
31390,Polyneura,genus,Delesseriaceae,family,ncbi
31389,Hypoglossum,genus,Delesseriaceae,family,ncbi
31388,Caloglossa,genus,Delesseriaceae,family,ncbi
1398151,Reptataxis,genus,Dicranemataceae,family,ncbi
367117,Pinnatiphycus,genus,Dicranemataceae,family,ncbi
367114,Tylotus,genus,Dicranemataceae,family,ncbi
239143,Dicranema,genus,Dicranemataceae,family,ncbi
1819325,Thuretellopsis,genus,Dumontiaceae,family,ncbi
1819323,Waernia,genus,Dumontiaceae,family,ncbi
142517,Pikea,genus,Dumontiaceae,family,ncbi
142515,Orculifilum,genus,Dumontiaceae,family,ncbi
142513,Neodilsea,genus,Dumontiaceae,family,ncbi
142511,Kraftia,genus,Dumontiaceae,family,ncbi
142509,Hyalosiphonia,genus,Dumontiaceae,family,ncbi
142506,Gibsmithia,genus,Dumontiaceae,family,ncbi
142501,Cryptosiphonia,genus,Dumontiaceae,family,ncbi
142498,Constantinea,genus,Dumontiaceae,family,ncbi
87833,Weeksia,genus,Dumontiaceae,family,ncbi
42015,Farlowia,genus,Dumontiaceae,family,ncbi
40403,Rhodopeltis,genus,Dumontiaceae,family,ncbi
38552,Dudresnaya,genus,Dumontiaceae,family,ncbi
38513,Dumontia,genus,Dumontiaceae,family,ncbi
35172,Dasyphloea,genus,Dumontiaceae,family,ncbi
31418,Leptocladia,genus,Dumontiaceae,family,ncbi
31416,Dilsea,genus,Dumontiaceae,family,ncbi
31420,Endocladia,genus,Endocladiaceae,family,ncbi
2823,Gloiopeltis,genus,Endocladiaceae,family,ncbi
1405802,Entwisleia,genus,Entwisleiaceae,family,ncbi
1819310,Ethelia,genus,Etheliaceae,family,ncbi
397495,Gloiocladia,genus,Faucheaceae,family,ncbi
319518,Leptofauchea,genus,Faucheaceae,family,ncbi
81618,Webervanbossea,genus,Faucheaceae,family,ncbi
81602,Faucheopsis,genus,Faucheaceae,family,ncbi
42018,Gloioderma,genus,Faucheaceae,family,ncbi
748683,Pseudohalopeltis,genus,Fryeellaceae,family,ncbi
81604,Fryeella,genus,Fryeellaceae,family,ncbi
38332,Hymenocladiopsis,genus,Fryeellaceae,family,ncbi
1647382,Perplexiramosus,genus,Furcellariaceae,family,ncbi
1550534,Neurocaulon,genus,Furcellariaceae,family,ncbi
31422,Halarachnion,genus,Furcellariaceae,family,ncbi
28019,Furcellaria,genus,Furcellariaceae,family,ncbi
142504,Gainia,genus,Gainiaceae,family,ncbi
915458,Whidbeyella,genus,Galaxauraceae,family,ncbi
268571,Tricleocarpa,genus,Galaxauraceae,family,ncbi
268565,Dichotomaria,genus,Galaxauraceae,family,ncbi
268561,Actinotrichia,genus,Galaxauraceae,family,ncbi
60690,Galaxaura,genus,Galaxauraceae,family,ncbi
1785972,Gelidiophycus,genus,Gelidiaceae,family,ncbi
417196,Parviphycus,genus,Gelidiaceae,family,ncbi
252156,Beckerella,genus,Gelidiaceae,family,ncbi
82845,Yatabella,genus,Gelidiaceae,family,ncbi
82842,Acanthopeltis,genus,Gelidiaceae,family,ncbi
70837,Pterocladiella,genus,Gelidiaceae,family,ncbi
37203,Ptilophora,genus,Gelidiaceae,family,ncbi
28866,Gelidiella,genus,Gelidiaceae,family,ncbi
28864,Capreolia,genus,Gelidiaceae,family,ncbi
28859,Pterocladia,genus,Gelidiaceae,family,ncbi
28857,Onikusa,genus,Gelidiaceae,family,ncbi
2811,Gelidium,genus,Gelidiaceae,family,ncbi
168819,Iridophycus,genus,Gigartinaceae,family,ncbi
38337,Ostiophyllum,genus,Gigartinaceae,family,ncbi
33664,Gigartina,genus,Gigartinaceae,family,ncbi
29242,Sarcothalia,genus,Gigartinaceae,family,ncbi
29240,Rhodoglossum,genus,Gigartinaceae,family,ncbi
29228,Mazzaella,genus,Gigartinaceae,family,ncbi
29224,Iridaea,genus,Gigartinaceae,family,ncbi
29218,Chondracanthus,genus,Gigartinaceae,family,ncbi
2768,Chondrus,genus,Gigartinaceae,family,ncbi
998127,Peleophycus,genus,Gloiosiphoniaceae,family,ncbi
508013,Cruoriopsis,genus,Gloiosiphoniaceae,family,ncbi
173467,Schimmelmannia,genus,Gloiosiphoniaceae,family,ncbi
31425,Gloiosiphonia,genus,Gloiosiphoniaceae,family,ncbi
191045,Hydropuntia,genus,Gracilariaceae,family,ncbi
42479,Gracilariophila,genus,Gracilariaceae,family,ncbi
31475,Curdiea,genus,Gracilariaceae,family,ncbi
31473,Melanthalia,genus,Gracilariaceae,family,ncbi
2781,Gracilariopsis,genus,Gracilariaceae,family,ncbi
2774,Gracilaria,genus,Gracilariaceae,family,ncbi
867923,Haemescharia,genus,Haemeschariaceae,family,ncbi
1562368,Dermocorynus,genus,Halymeniaceae,family,ncbi
1506557,Galene,genus,Halymeniaceae,family,ncbi
1506555,Amalthea,genus,Halymeniaceae,family,ncbi
1503764,Acrodiscus,genus,Halymeniaceae,family,ncbi
1399954,Kintokiocolax,genus,Halymeniaceae,family,ncbi
1088690,Sinotubimorpha,genus,Halymeniaceae,family,ncbi
931253,Glaphyrosiphon,genus,Halymeniaceae,family,ncbi
796372,Codiophyllum,genus,Halymeniaceae,family,ncbi
796369,Gelinaria,genus,Halymeniaceae,family,ncbi
796362,Thamnoclonium,genus,Halymeniaceae,family,ncbi
408201,Isabbottia,genus,Halymeniaceae,family,ncbi
257606,Norrissia,genus,Halymeniaceae,family,ncbi
257604,Epiphloea,genus,Halymeniaceae,family,ncbi
241239,Yonagunia,genus,Halymeniaceae,family,ncbi
197847,Zymurgia,genus,Halymeniaceae,family,ncbi
176238,Pachymeniopsis,genus,Halymeniaceae,family,ncbi
151736,Polyopes,genus,Halymeniaceae,family,ncbi
42020,Halymenia,genus,Halymeniaceae,family,ncbi
42010,Cryptonemia,genus,Halymeniaceae,family,ncbi
38375,Aeodes,genus,Halymeniaceae,family,ncbi
38359,Pachymenia,genus,Halymeniaceae,family,ncbi
31456,Prionitis,genus,Halymeniaceae,family,ncbi
31454,Grateloupia,genus,Halymeniaceae,family,ncbi
2815,Carpopeltis,genus,Halymeniaceae,family,ncbi
1628736,Callilithophytum,genus,Hapalidiaceae,family,ncbi
227971,Choreonematoideae,subfamily,Hapalidiaceae,family,ncbi
48603,Melobesioideae,subfamily,Hapalidiaceae,family,ncbi
79258,Apophlaea,genus,Hildenbrandiaceae,family,ncbi
31479,Hildenbrandia,genus,Hildenbrandiaceae,family,ncbi
91059,Hymenocladia,genus,Hymenocladiaceae,family,ncbi
81599,Erythrymenia,genus,Hymenocladiaceae,family,ncbi
81589,Asteromenia,genus,Hymenocladiaceae,family,ncbi
31428,Hypnea,genus,Hypneaceae,family,ncbi
1828477,Rhytimenia,genus,Kallymeniaceae,family,ncbi
1789649,Austropugetia,genus,Kallymeniaceae,family,ncbi
1789646,Leniea,genus,Kallymeniaceae,family,ncbi
1789644,Wendya,genus,Kallymeniaceae,family,ncbi
1789642,Judithia,genus,Kallymeniaceae,family,ncbi
1646547,Stauromenia,genus,Kallymeniaceae,family,ncbi
1233105,Ectophora,genus,Kallymeniaceae,family,ncbi
1233103,Polycoelia,genus,Kallymeniaceae,family,ncbi
1230257,Austrophyllis,genus,Kallymeniaceae,family,ncbi
1197751,Glaphyrymenia,genus,Kallymeniaceae,family,ncbi
1111040,Salishia,genus,Kallymeniaceae,family,ncbi
1077404,Psaromenia,genus,Kallymeniaceae,family,ncbi
979668,Thamnophyllis,genus,Kallymeniaceae,family,ncbi
979662,Rhizopogonia,genus,Kallymeniaceae,family,ncbi
681549,Meredithia,genus,Kallymeniaceae,family,ncbi
681546,Cirrulicarpus,genus,Kallymeniaceae,family,ncbi
217485,Kallymeniopsis,genus,Kallymeniaceae,family,ncbi
217477,Pugetia,genus,Kallymeniaceae,family,ncbi
173451,Euthora,genus,Kallymeniaceae,family,ncbi
128536,Erythrophyllum,genus,Kallymeniaceae,family,ncbi
38554,Kallymenia,genus,Kallymeniaceae,family,ncbi
31431,Callophyllis,genus,Kallymeniaceae,family,ncbi
67899,Lemanea,genus,Lemaneaceae,family,ncbi
31375,Paralemanea,genus,Lemaneaceae,family,ncbi
1871496,Otohimella,genus,Liagoraceae,family,ncbi
1653391,Liagoropsis,genus,Liagoraceae,family,ncbi
1635107,Hommersandiophycus,genus,Liagoraceae,family,ncbi
1635103,Gloiocallis,genus,Liagoraceae,family,ncbi
1495609,Trichogloeopsis,genus,Liagoraceae,family,ncbi
1364882,Yoshizakia,genus,Liagoraceae,family,ncbi
1364880,Macrocarpus,genus,Liagoraceae,family,ncbi
1077396,Neoizziella,genus,Liagoraceae,family,ncbi
997601,Dermonema,genus,Liagoraceae,family,ncbi
940127,Titanophycus,genus,Liagoraceae,family,ncbi
285088,Akalaphycus,genus,Liagoraceae,family,ncbi
284065,Izziella,genus,Liagoraceae,family,ncbi
284063,Trichogloea,genus,Liagoraceae,family,ncbi
284058,Stenopeltis,genus,Liagoraceae,family,ncbi
268577,Patenocarpus,genus,Liagoraceae,family,ncbi
268574,Helminthora,genus,Liagoraceae,family,ncbi
268563,Dotyophycus,genus,Liagoraceae,family,ncbi
